TIMESTAMP,Segment,Interpolated,Pfl - Water temperature (°C),Pfl - Sp Cond (microS_cm),Pfl - pH,Pfl - DO (% Sat),Pfl - Turbidity (FNU),Pfl - fDOM (RFU),Pfl - fDOM (QSU),"Wind speed, x (m/s)","Wind speed, y (m/s)",Maximum 3s wind gust (m/s),Atmospheric pressure (mBar),Longwave (IR) radiation (W/m2),Shortwave (solar) radiation (W/m2),24hr precipitation total (mm),Air temperature (°C),Humidity (%),SCADA - pH,SCADA - Temperature (°C),01-Farge,04-Turbiditet,06-E.coli,07-Intestinale enterokokker,08-Kimtall 22°C,09-Koliforme bakterier 37°C,21-Arsen,24-Bly,32-Kadmium,36-Kopper filtrert,37-Krom,41-Nikkel,Sink (Zn)
2020-06-09 18:00:00,1,0,10.68,46.9,6.48,141.41,0.97,7.69,20.22,0.6998933866094739,0.012216684506098457,3.4,1017.9,308.7612,219.6222,0.0,11.4,75.0,,,,,,,,,,,,,,,
2020-06-09 19:00:00,1,0,10.38,46.91,6.47,141.46,0.96,7.81,20.55,0.54378467222199,-0.2535709570444195,1.4,1018.0,308.1617,43.16138,0.0,11.5,78.0,,,,,,,,,,,,,,,
2020-06-09 20:00:00,1,0,10.53,46.88,6.47,142.24,0.9,7.72,20.32,0.7980512402078594,-0.05580517899530051,2.2,1018.2,335.3452,45.92721,0.0,11.8,74.0,,,,,,,,,,,,,,,
2020-06-09 21:00:00,1,0,10.26,46.91,6.46,141.43,0.92,7.84,20.63,0.5868885604402834,-0.12474701449065592,1.9,1018.4,306.5165,5.791466,0.0,10.2,79.0,,,,,,,,,,,,,,,
2020-06-09 22:00:00,1,0,10.33,46.91,6.46,141.7,0.89,7.84,20.64,0.47815237798151766,-0.14618585236136858,1.4,1018.5,292.8062,0.0,0.0,9.6,85.0,,,,,,,,,,,,,,,
2020-06-09 23:00:00,1,0,10.44,46.91,6.46,141.64,0.94,7.79,20.48,-0.12678547852220975,-0.27189233611099506,1.2,1018.8,290.3832,0.0,0.0,9.2,85.0,,,,,,,,,,,,,,,
2020-06-10 00:00:00,1,0,10.49,46.88,6.46,141.31,0.95,7.78,20.47,0.1720729309053138,-0.24574561328669753,0.9,1019.0,287.9129,0.0,0.0,8.3,89.0,,,,,,,,,,,,,,,
2020-06-10 01:00:00,1,1,10.44,46.9,2.93,141.27,0.93,7.79,20.5,0.07660444431189778,-0.06427876096865397,0.8,1019.0,286.4884,0.0,0.0,8.1,92.0,,,,,,,,,,,,,,,
2020-06-10 02:00:00,1,1,10.39,46.93,-0.59,141.24,0.91,7.81,20.54,0.7632432865407833,0.47692733780988444,2.8,1019.1,285.7912,0.0,0.0,8.6,90.0,,,,,,,,,,,,,,,
2020-06-10 03:00:00,1,0,10.34,46.95,-4.12,141.2,0.89,7.82,20.57,1.6569087362143926,0.7033160312806928,4.2,1019.0,289.239,0.0,0.0,10.1,78.0,,,,,,,,,,,,,,,
2020-06-10 04:00:00,1,0,10.3,46.97,0.81,140.9,0.9,7.76,20.42,1.3594616805549748,0.6339273926110491,3.7,1019.0,288.3447,10.50566,0.0,9.9,80.0,,,,,,,,,,,,,,,
2020-06-10 05:00:00,1,0,10.15,46.91,5.03,141.05,0.86,7.82,20.57,1.7731957361624962,1.9015196242098433,4.3,1019.1,293.0883,32.1636,0.0,12.4,67.0,,,,,,,,,,,,,,,
2020-06-10 06:00:00,1,0,10.17,46.9,11.07,141.11,0.86,7.82,20.58,1.3376606858593096,1.204435091445945,4.2,1019.2,299.4773,295.493,0.0,14.4,61.0,,,,,,,,,,,,,,,
2020-06-10 07:00:00,1,0,10.11,46.9,16.94,141.36,0.92,7.84,20.62,0.3628828433995015,1.4554435894139948,3.6,1019.5,312.8256,418.2961,0.0,15.3,58.0,,,,,,,,,,,,,,,
2020-06-10 08:00:00,1,0,10.4,46.87,17.46,141.41,0.87,7.73,20.35,-1.3641180906993293,-0.3149314760814109,2.7,1019.7,324.1459,537.2821,0.0,16.2,55.0,,,,,,,,,,,,,,,
2020-06-10 09:00:00,1,0,10.1,46.9,17.48,141.44,0.88,7.85,20.66,-2.25526228988618,-0.8208483439816048,3.8,1020.0,324.8113,649.1431,0.0,16.5,57.0,,,,,,,,,,,,,,,
2020-06-10 10:00:00,1,0,10.3,46.89,17.47,141.84,0.89,7.79,20.5,-2.673019572565104,-1.3619714992186398,4.9,1020.3,328.1741,732.3784,0.0,17.0,60.0,,,,,,,,,,,,,,,
2020-06-10 11:00:00,1,0,10.35,46.89,17.47,142.0,0.86,7.77,20.45,-1.5762125527635387,-0.6368312088070505,4.8,1020.6,332.2822,614.5051,0.0,16.4,63.0,,,,,,,,,,,,,,,
2020-06-10 12:00:00,1,1,10.46,46.89,17.46,142.01,0.85,7.72,20.33,-2.8837850878149567,-0.826912067450997,4.3,1020.7,332.7503,546.0493,0.0,18.0,59.0,,,,,,,,,,,,,,,
2020-06-10 13:00:00,1,0,10.56,46.88,17.46,142.02,0.84,7.68,20.21,-1.4488887394336025,-0.3882285676537812,3.9,1021.0,337.6734,763.0638,0.0,19.0,55.0,,,,,,,,,,,,,,,
2020-06-10 14:00:00,1,0,11.19,46.89,17.44,142.98,0.8,7.45,19.61,1.6603610764900987,1.443329863779116,5.6,1021.3,340.5186,659.7848,0.0,18.7,49.0,,,,,,,,,,,,,,,
2020-06-10 15:00:00,1,0,11.74,46.92,17.42,143.99,0.79,7.22,18.99,-0.33265870530841496,1.5650361611740893,4.5,1021.5,343.8842,643.9848,0.0,19.0,52.0,,,,,,,,,,,,,,,
2020-06-10 16:00:00,1,0,12.42,46.88,17.39,144.79,0.74,6.97,18.31,-1.3997867732189477,0.024433369012196813,4.1,1021.7,341.1971,532.6065,0.0,18.2,54.0,,,,,,,,,,,,,,,
2020-06-10 17:00:00,1,0,11.82,46.91,17.41,145.68,0.76,7.2,18.92,-0.7517540966287267,0.2736161146605351,3.4,1022.0,337.6235,408.3769,0.0,18.0,52.0,,,,,,,,,,,,,,,
2020-06-10 18:00:00,1,0,11.73,46.93,17.42,145.72,0.79,7.24,19.04,0.9660882731206125,0.8698697882665157,2.9,1022.5,328.3105,217.4167,0.0,14.8,63.0,,,,,,,,,,,,,,,
2020-06-10 19:00:00,1,0,11.67,46.89,17.42,145.27,0.75,7.27,19.12,1.7997258512815044,-0.03141433158711041,4.8,1023.2,308.0616,24.71577,0.0,13.5,68.0,,,,,,,,,,,,,,,
2020-06-10 20:00:00,1,0,11.89,46.83,17.41,145.56,0.74,7.2,18.92,0.7995126616152767,-0.02791959736200066,4.3,1024.0,307.7861,26.96413,0.0,12.5,76.0,,,,,,,,,,,,,,,
2020-06-10 21:00:00,1,0,11.51,46.9,17.42,145.13,0.76,7.32,19.25,0.5481272745855605,-0.2440419858454801,1.2,1024.5,318.2309,17.97587,0.0,12.0,79.0,,,,,,,,,,,,,,,
2020-06-10 22:00:00,1,0,11.44,46.9,17.43,144.93,0.74,7.36,19.35,0.15000000000000002,-0.25980762113533157,0.8,1025.0,315.0382,0.0,0.0,11.1,83.0,,,,,,,,,,,,,,,
2020-06-10 23:00:00,1,0,10.78,46.88,17.45,143.33,0.74,7.68,20.2,0.48626085932129803,-0.5035378602370557,1.6,1025.3,305.0815,0.0,0.0,10.7,83.0,,,,,,,,,,,,,,,
2020-06-11 00:00:00,1,0,10.34,46.85,17.47,142.59,0.79,7.83,20.6,0.634415450925655,-0.29583278321848944,2.9,1025.7,297.4983,0.0,0.0,10.4,84.0,,,,,,,,,,,,,,,
2020-06-11 01:00:00,1,1,10.56,46.87,17.37,143.17,0.77,7.74,20.37,-0.2070552360820165,-0.7727406610312547,2.2,1026.3,294.7381,0.0,0.0,9.8,87.0,,,,,,,,,,,,,,,
2020-06-11 02:00:00,1,1,10.77,46.9,17.26,143.75,0.76,7.65,20.13,0.07821723252011534,-0.4938441702975689,1.3,1026.5,293.2691,0.0,0.0,9.4,89.0,,,,,,,,,,,,,,,
2020-06-11 03:00:00,1,0,10.99,46.92,17.16,144.33,0.74,7.56,19.9,0.11694868188909469,-0.3825219023852142,1.0,1026.9,291.9955,0.0,0.0,9.3,89.0,,,,,,,,,,,,,,,
2020-06-11 04:00:00,1,0,11.09,46.8,16.7,143.72,0.73,7.45,19.61,0.1378186779084997,-0.4806308479691594,1.0,1027.1,290.7388,11.55979,0.0,9.4,91.0,,,,,,,,,,,,,,,
2020-06-11 05:00:00,1,0,12.45,46.88,16.16,144.28,0.7,7.02,18.46,-0.8987665812791165,-0.04710236061864921,1.3,1027.1,297.781,31.20854,0.0,11.6,83.0,,,,,,,,,,,,,,,
2020-06-11 06:00:00,1,0,10.94,46.85,16.8,143.6,0.77,7.6,20.0,-0.4996954135095479,0.01744974835125057,1.7,1027.3,304.4124,288.6378,0.0,13.0,77.0,,,,,,,,,,,,,,,
2020-06-11 07:00:00,1,0,11.59,46.97,16.35,143.98,0.72,7.39,19.43,-0.7564148604794535,0.2604545235657253,1.7,1027.4,314.6436,409.9723,0.0,14.8,68.0,,,,,,,,,,,,,,,
2020-06-11 08:00:00,1,0,11.97,46.97,14.89,144.11,0.71,7.16,18.82,0.6798373876248844,2.0923243358493377,4.0,1027.5,323.0312,536.5404,0.0,16.9,60.0,,,,,,,,,,,,,,,
2020-06-11 09:00:00,1,0,11.07,46.88,8.95,143.66,0.72,7.56,19.9,0.6211657082460498,2.318221983093764,4.9,1027.5,327.9164,647.0659,0.0,18.0,57.0,,,,,,,,,,,,,,,
2020-06-11 10:00:00,1,0,11.66,46.82,6.86,144.57,0.7,7.35,19.34,0.3910861626005773,2.4692208514878446,5.7,1027.6,335.7645,730.4869,0.0,19.1,55.0,,,,,,,,,,,,,,,
2020-06-11 11:00:00,1,0,11.7,46.9,6.17,145.55,0.68,7.33,19.28,-1.7143346014042244,1.0300761498201088,4.6,1027.7,341.4675,781.1356,0.0,19.4,57.0,,,,,,,,,,,,,,,
2020-06-11 12:00:00,1,0,11.24,46.83,6.06,144.03,0.72,7.54,19.83,-1.6383040885779838,1.1471528727020919,3.7,1027.6,341.9557,794.1573,0.0,19.7,53.0,,,,,,,,,,,,,,,
2020-06-11 13:00:00,1,1,11.61,46.86,4.95,144.14,0.7,7.4,19.47,-1.278963640699641,0.5694313003061205,4.1,1027.5,347.4665,773.9614,0.0,20.0,49.0,,,,,,,,,,,,,,,
2020-06-11 14:00:00,1,1,11.98,46.89,3.83,144.26,0.68,7.27,19.12,-1.2435563588325624,0.8387893552061203,5.5,1027.5,342.8351,723.2471,0.0,19.0,58.0,,,,,,,,,,,,,,,
2020-06-11 15:00:00,1,0,12.34,46.92,2.72,144.37,0.66,7.13,18.76,-0.9811224542896037,0.8528767376876595,4.8,1027.0,340.7515,642.1207,0.0,18.5,57.0,,,,,,,,,,,,,,,
2020-06-11 16:00:00,1,0,12.34,46.88,2.9,144.69,0.69,7.14,18.77,0.50345631283987,0.6217167691655767,5.1,1026.8,342.2586,531.7811,0.0,19.1,53.0,,,,,,,,,,,,,,,
2020-06-11 17:00:00,1,0,13.06,46.92,-1.51,145.23,0.69,6.86,18.02,0.7713451316238472,0.9192533317427736,4.8,1026.8,337.081,406.1473,0.0,17.2,59.0,,,,,,,,,,,,,,,
2020-06-11 18:00:00,1,0,12.83,46.85,-4.02,145.03,0.65,7.0,18.4,0.7969557584733965,-0.06972459419812665,3.4,1026.8,329.018,216.458,0.0,15.0,69.0,,,,,,,,,,,,,,,
2020-06-11 19:00:00,1,0,12.73,46.93,-4.03,145.43,0.65,7.03,18.47,0.1710100716628345,-0.46984631039295416,1.5,1026.9,314.027,23.81805,0.0,14.0,75.0,,,,,,,,,,,,,,,
2020-06-11 20:00:00,1,0,12.49,46.9,-4.03,145.18,0.68,7.14,18.77,0.6490286981967511,0.2622246153911384,2.4,1026.7,311.1882,12.6308,0.0,13.7,77.0,,,,,,,,,,,,,,,
2020-06-11 21:00:00,1,0,12.52,46.89,-4.03,145.39,0.7,7.1,18.68,-0.20466019330591595,-0.6694133291741247,1.9,1026.7,309.271,1.68692,0.0,13.3,78.0,,,,,,,,,,,,,,,
2020-06-11 22:00:00,1,0,11.88,46.85,-4.06,145.02,0.71,7.34,19.31,1.1684322601889172,0.5698824908258007,4.4,1026.3,310.2991,0.0,0.0,14.3,70.0,,,,,,,,,,,,,,,
2020-06-11 23:00:00,1,0,12.3,46.89,-4.04,145.37,0.66,7.16,18.83,0.7713451316238472,0.9192533317427736,4.3,1026.0,307.2263,0.0,0.0,13.0,75.0,,,,,,,,,,,,,,,
2020-06-12 00:00:00,1,0,12.47,46.94,-4.04,145.44,0.64,7.11,18.7,0.45315389351832497,0.21130913087034972,3.4,1026.1,303.6953,0.0,0.0,11.6,85.0,,,,,,,,,,,,,,,
2020-06-12 01:00:00,1,1,12.36,46.93,-2.26,145.25,0.65,7.16,18.82,0.2988584094275237,0.02614672282429745,1.2,1025.9,299.4829,0.0,0.0,10.7,90.0,,,,,,,,,,,,,,,
2020-06-12 02:00:00,1,1,12.26,46.92,-0.49,145.06,0.67,7.2,18.95,0.3999390780625565,-0.0069809625749134244,1.1,1025.5,296.6999,0.0,0.0,10.4,92.0,,,,,,,,,,,,,,,
2020-06-12 03:00:00,1,0,12.15,46.91,1.29,144.87,0.68,7.25,19.07,1.1741387951235935,0.7624946490210379,3.4,1025.3,302.2974,0.0,0.0,11.9,78.0,,,,,,,,,,,,,,,
2020-06-12 04:00:00,1,0,12.35,46.91,0.6,145.19,0.86,7.2,18.95,1.940591452551993,0.48384379119933546,3.9,1024.8,306.2412,9.47746,0.0,13.3,71.0,,,,,,,,,,,,,,,
2020-06-12 05:00:00,1,0,12.45,46.9,-1.46,145.16,0.64,7.13,18.76,1.0049000034068611,0.4474103073833803,3.5,1024.6,315.6404,35.95881,0.0,15.9,63.0,,,,,,,,,,,,,,,
2020-06-12 06:00:00,1,0,12.73,46.91,-3.07,145.94,0.62,7.09,18.63,0.48626085932129803,0.5035378602370558,2.5,1024.3,327.0463,229.0318,0.0,15.3,71.0,,,,,,,,,,,,,,,
2020-06-12 07:00:00,1,0,12.85,46.92,1.92,145.86,0.64,7.03,18.49,0.1653824134901995,0.5767570175629914,3.5,1024.0,337.5408,402.2905,0.0,18.0,61.0,,,,,,,,,,,,,,,
2020-06-12 08:00:00,1,0,12.94,46.93,-1.06,145.74,0.63,6.99,18.38,-0.4167950222753984,0.4316038802031906,1.8,1023.7,354.2381,526.9102,0.0,20.0,53.0,,,,,,,,,,,,,,,
2020-06-12 09:00:00,1,0,12.76,46.91,-4.02,145.5,0.66,7.09,18.64,-0.35836794954530027,0.9335804264972017,2.5,1023.3,370.0726,637.6871,0.0,22.0,44.0,,,,,,,,,,,,,,,
2020-06-12 10:00:00,1,0,12.82,46.94,-4.02,145.55,0.76,7.05,18.53,-0.8660254037844387,0.49999999999999994,2.5,1023.2,385.4708,729.2181,0.0,23.5,42.0,,,,,,,,,,,,,,,
2020-06-12 11:00:00,1,0,13.08,46.94,-4.01,146.36,0.59,7.01,18.42,-1.7119017293312766,-0.5562305898749051,2.9,1022.9,383.8031,660.4955,0.0,23.1,45.0,,,,,,,,,,,,,,,
2020-06-12 12:00:00,1,0,13.21,46.93,-4.01,145.85,0.61,6.89,18.11,-1.5756924048195329,-0.27783708426708875,3.1,1022.5,388.7795,796.9355,0.0,24.7,42.0,,,,,,,,,,,,,,,
2020-06-12 13:00:00,1,1,13.2,46.93,-2.89,145.63,0.61,6.89,18.11,-1.7538661166134235,-0.404911897818957,3.1,1022.2,393.6245,749.4319,0.0,25.3,42.0,,,,,,,,,,,,,,,
2020-06-12 14:00:00,1,1,13.19,46.93,-1.77,145.4,0.6,6.89,18.12,-1.4979443021318608,0.07850393436441572,3.2,1021.9,404.0623,700.6181,0.0,24.6,42.0,,,,,,,,,,,,,,,
2020-06-12 15:00:00,1,0,13.18,46.93,-0.65,145.18,0.6,6.89,18.12,-1.6443818237566816,-0.7321259575364404,3.4,1021.3,390.864,479.3269,0.0,23.8,44.0,,,,,,,,,,,,,,,
2020-06-12 16:00:00,1,0,12.83,46.95,0.53,145.1,0.6,7.0,18.41,-0.497422543533025,-0.335515742082448,4.1,1020.9,391.3801,538.8078,0.0,24.3,47.0,,,,,,,,,,,,,,,
2020-06-12 17:00:00,1,0,12.84,46.98,-1.89,145.25,0.63,6.99,18.38,0.1717280958388906,-0.8834644651028974,2.6,1020.2,397.5677,404.8557,0.0,24.8,36.0,,,,,,,,,,,,,,,
2020-06-12 18:00:00,1,0,13.36,46.92,-4.0,145.86,0.59,6.85,18.01,0.2630226880734464,-0.5392764277795002,2.6,1020.2,376.4854,218.6128,0.0,20.6,51.0,,,,,,,,,,,,,,,
2020-06-12 19:00:00,1,0,13.69,46.9,-0.18,147.19,0.58,6.8,17.87,0.2278977081200094,-0.6618630029195218,2.0,1020.1,344.8655,21.30415,0.0,19.7,53.0,,,,,,,,,,,,,,,
2020-06-12 20:00:00,1,0,13.03,46.92,2.6,146.83,0.59,7.04,18.52,0.9743700647852351,-0.22495105434386534,1.7,1020.1,340.2679,15.90844,0.0,18.7,55.0,,,,,,,,,,,,,,,
2020-06-12 21:00:00,1,0,13.22,46.92,4.35,146.82,0.59,6.94,18.24,0.49627307582066105,-0.06093467170257361,1.5,1020.3,336.4144,3.21155,0.0,18.0,56.0,,,,,,,,,,,,,,,
2020-06-12 22:00:00,1,0,13.72,46.96,4.53,147.46,0.57,6.81,17.91,0.3845046783753276,0.11025494232679967,2.7,1020.6,332.2099,0.0,0.0,17.3,53.0,,,,,,,,,,,,,,,
2020-06-12 23:00:00,1,0,13.02,47.0,3.73,148.37,0.6,7.14,18.78,1.3594616805549748,0.6339273926110491,4.4,1020.7,328.9901,0.0,0.0,17.1,53.0,,,,,,,,,,,,,,,
2020-06-13 00:00:00,1,0,12.3,46.78,5.22,147.19,0.57,7.35,19.33,1.915111107797445,1.6069690242163481,4.5,1020.7,331.3442,0.0,0.0,17.6,49.0,,,,,,,,,,,,,,,
2020-06-13 01:00:00,1,1,12.57,46.83,5.02,147.19,0.57,7.26,19.09,1.7874357113510329,1.4474368994146258,5.3,1020.7,320.1557,0.0,0.0,16.7,49.0,,,,,,,,,,,,,,,
2020-06-13 02:00:00,1,1,12.84,46.88,4.82,147.2,0.58,7.17,18.86,1.0400704331592485,0.3581249699028724,5.0,1020.7,320.2605,0.0,0.0,16.5,50.0,,,,,,,,,,,,,,,
2020-06-13 03:00:00,1,0,13.1,46.93,4.62,147.2,0.58,7.08,18.62,1.4784115022790405,1.7619022191736493,6.2,1020.8,341.7065,10.94519,0.0,17.8,43.0,,,,,,,,,,,,,,,
2020-06-13 04:00:00,1,0,13.5,46.94,5.27,147.46,0.57,6.93,18.22,1.806111763193393,1.8702834808804931,6.3,1021.0,374.1351,27.85462,0.0,18.1,46.0,,,,,,,,,,,,,,,
2020-06-13 05:00:00,1,0,13.52,46.93,5.77,147.57,0.57,6.96,18.29,2.0860854209820885,2.014509274331092,6.2,1021.1,370.5727,80.30006,0.0,19.2,44.0,,,,,,,,,,,,,,,
2020-06-13 06:00:00,1,0,13.69,46.93,6.68,147.71,0.56,6.89,18.12,1.441681763465924,0.9008627491964483,5.3,1021.3,360.912,123.5709,0.0,19.5,46.0,,,,,,,,,,,,,,,
2020-06-13 07:00:00,1,0,13.68,46.87,7.77,147.69,0.57,6.91,18.18,-0.6291558324094169,-0.3068598027523542,5.1,1021.9,351.849,253.1179,0.0,19.2,53.0,,,,,,,,,,,,,,,
2020-06-13 08:00:00,1,0,12.68,46.91,8.37,146.11,0.58,7.24,19.03,0.08682408883346521,0.492403876506104,1.1,1022.2,360.8055,245.2091,0.0,19.6,57.0,,,,,,,,,,,,,,,
2020-06-13 09:00:00,1,0,13.67,46.87,10.04,147.17,0.55,6.93,18.21,-1.3895646122978509,-0.17061708076720622,2.4,1022.1,384.5921,386.152,0.0,20.5,53.0,,,,,,,,,,,,,,,
2020-06-13 10:00:00,1,0,13.23,47.14,10.19,147.95,0.58,7.06,18.55,0.6450623091815407,1.6804447676949632,4.3,1022.0,376.7605,725.1204,0.0,22.5,48.0,,,,,,,,,,,,,,,
2020-06-13 11:00:00,1,0,12.62,46.87,10.15,146.47,0.59,7.29,19.17,1.2465121550819638,1.4339482024232668,5.2,1021.7,390.0692,609.7537,0.0,22.7,41.0,,,,,,,,,,,,,,,
2020-06-13 12:00:00,1,0,12.48,46.91,9.21,146.33,0.56,7.32,19.24,-1.8910371511986335,-0.6511363089143135,4.4,1021.9,377.4594,616.9819,0.0,23.0,47.0,,,,,,,,,,,,,,,
2020-06-13 13:00:00,1,1,13.16,46.93,9.44,146.85,0.55,7.1,18.67,-1.2613844441587954,-0.3144984642795678,3.7,1021.9,374.1401,757.6365,0.0,23.1,48.0,,,,,,,,,,,,,,,
2020-06-13 14:00:00,1,1,13.83,46.94,9.66,147.38,0.54,6.89,18.09,2.6311393382005432,0.9576564013118724,5.7,1021.6,372.6946,701.5166,0.0,21.7,51.0,,,,,,,,,,,,,,,
2020-06-13 15:00:00,1,0,14.51,46.96,9.89,147.9,0.53,6.67,17.52,1.5762125527635387,0.6368312088070505,5.9,1021.7,363.1612,620.82,0.0,21.7,49.0,,,,,,,,,,,,,,,
2020-06-13 16:00:00,1,0,14.78,46.95,9.08,148.09,0.52,6.59,17.32,-0.9030558815966966,0.9351417404402464,4.5,1021.7,368.7832,486.7245,0.0,21.6,48.0,,,,,,,,,,,,,,,
2020-06-13 17:00:00,1,0,14.32,46.96,7.73,149.17,0.52,6.77,17.79,0.15679269490148018,1.4917828430524098,5.0,1021.5,359.1611,403.8533,0.0,20.5,51.0,,,,,,,,,,,,,,,
2020-06-13 18:00:00,1,0,14.53,46.98,8.08,149.61,0.49,6.7,17.6,1.392558475291286,0.9750799417967783,4.6,1021.8,361.9229,197.2381,0.0,19.1,57.0,,,,,,,,,,,,,,,
2020-06-13 19:00:00,1,0,13.55,46.86,7.85,148.46,0.55,7.01,18.42,1.7538661166134235,0.40491189781895703,4.7,1021.8,378.0522,77.03651,0.0,18.6,57.0,,,,,,,,,,,,,,,
2020-06-13 20:00:00,1,0,12.96,46.89,7.66,148.48,0.58,7.22,18.98,0.3804226065180614,0.12360679774997896,4.2,1021.9,381.958,29.36586,0.0,18.0,62.0,,,,,,,,,,,,,,,
2020-06-13 21:00:00,1,0,12.52,46.93,9.22,147.45,0.56,7.34,19.32,0.17975880925983342,0.08767422935781549,1.9,1021.6,379.1725,2.503953,0.0,17.1,67.0,,,,,,,,,,,,,,,
2020-06-13 22:00:00,1,0,12.5,46.91,9.11,147.33,0.53,7.35,19.33,1.512829720958907,0.5209090471314507,3.3,1021.5,369.2029,0.0,0.0,17.4,64.0,,,,,,,,,,,,,,,
2020-06-13 23:00:00,1,0,12.07,46.89,8.53,147.74,0.56,7.49,19.71,1.4854021031123557,0.20875965144009817,3.4,1021.6,335.6269,0.0,0.0,15.8,64.0,,,,,,,,,,,,,,,
2020-06-14 00:00:00,1,0,12.34,46.92,8.12,147.94,0.57,7.39,19.44,1.12763114494309,0.41042417199080244,2.9,1021.7,326.2732,0.0,0.0,15.2,62.0,,,,,,,,,,,,,,,
2020-06-14 01:00:00,1,1,12.51,46.92,8.81,147.92,0.56,7.35,19.33,1.2715918809539475,0.27028519806308715,2.6,1021.5,319.6373,0.0,0.0,14.7,59.0,,,,,,,,,,,,,,,
2020-06-14 02:00:00,1,1,12.68,46.92,9.51,147.9,0.55,7.31,19.23,0.6394818203498206,0.2847156501530601,2.8,1021.5,320.3088,0.0,0.0,14.7,60.0,,,,,,,,,,,,,,,
2020-06-14 03:00:00,1,0,12.85,46.92,10.2,147.88,0.54,7.27,19.12,0.520201377834176,0.46839142445120074,2.7,1021.4,348.3496,5.512891,0.0,15.4,58.0,,,,,,,,,,,,,,,
2020-06-14 04:00:00,1,0,12.88,46.92,8.73,147.64,0.52,7.25,19.05,0.5803263007885292,0.3914350324295228,4.8,1021.2,343.7351,33.90551,0.0,15.5,58.0,,,,,,,,,,,,,,,
2020-06-14 05:00:00,1,0,12.38,46.86,8.76,147.18,0.56,7.39,19.44,0.0891006524188368,0.04539904997395468,3.1,1021.0,332.3502,40.85033,0.0,17.6,56.0,,,,,,,,,,,,,,,
2020-06-14 06:00:00,1,0,11.83,46.81,7.76,147.36,0.56,7.59,19.98,0.3824167923845704,1.6564291101348998,3.2,1021.1,350.0883,276.5393,0.0,19.6,45.0,,,,,,,,,,,,,,,
2020-06-14 07:00:00,1,0,13.83,46.94,5.82,148.85,0.51,6.97,18.33,0.4067366430758002,0.9135454576426009,2.8,1021.0,355.9068,399.2466,0.0,20.8,48.0,,,,,,,,,,,,,,,
2020-06-14 08:00:00,1,0,13.93,46.93,5.9,148.98,0.5,6.95,18.27,-0.8090169943749473,0.5877852522924732,1.9,1021.2,369.7007,516.2292,0.0,22.0,38.0,,,,,,,,,,,,,,,
2020-06-14 09:00:00,1,0,13.54,46.92,5.97,148.69,0.49,7.11,18.69,-1.9126095119260709,-0.5847434094454735,3.0,1021.4,379.0975,621.3482,0.0,22.5,43.0,,,,,,,,,,,,,,,
2020-06-14 10:00:00,1,0,14.13,46.96,5.25,149.58,0.49,6.9,18.14,-2.987457364791046,-1.1467774385449614,5.9,1021.1,381.6593,791.6855,0.0,23.2,39.0,,,,,,,,,,,,,,,
2020-06-14 11:00:00,1,0,14.08,46.9,4.78,149.46,0.47,6.91,18.17,-2.45406795861916,-0.4770224884413618,5.5,1021.2,382.3365,662.4695,0.0,22.4,47.0,,,,,,,,,,,,,,,
2020-06-14 12:00:00,1,0,13.81,46.93,6.27,148.78,0.49,6.98,18.35,-2.22524125096029,-0.8990558241981889,5.5,1021.3,406.6653,561.6246,0.0,22.5,49.0,,,,,,,,,,,,,,,
2020-06-14 13:00:00,1,1,14.01,46.92,8.06,149.05,0.48,6.94,18.23,-2.520667151542445,-0.9675934637723113,6.5,1021.6,401.5205,514.0217,0.0,20.3,56.0,,,,,,,,,,,,,,,
2020-06-14 14:00:00,1,1,14.2,46.91,9.86,149.31,0.48,6.89,18.11,-2.9137270564344586,-1.5492561571934398,6.6,1022.1,395.03,359.9451,0.0,18.9,67.0,,,,,,,,,,,,,,,
2020-06-14 15:00:00,1,0,14.39,46.9,11.65,149.58,0.47,6.85,17.99,-2.0966764198635603,-1.3615975875375677,8.3,1022.4,394.4318,215.638,0.0,17.1,79.0,,,,,,,,,,,,,,,
2020-06-14 16:00:00,1,0,14.1,46.79,11.44,149.04,0.48,6.97,18.32,-1.096254549171121,-0.48808397169096024,4.7,1022.4,396.9261,163.0464,0.2,16.9,86.0,,,,,,,,,,,,,,,
2020-06-14 17:00:00,1,0,14.47,47.01,9.99,150.02,0.49,6.82,17.93,-0.29981724810572874,0.010469849010750343,2.0,1022.1,419.9944,64.62477,0.30000000000000004,16.4,89.0,,,,,,,,,,,,,,,
2020-06-14 18:00:00,1,0,14.52,46.94,10.23,149.11,0.44,6.81,17.9,-0.2908857721478021,-0.5247718242836374,1.3,1022.3,409.4012,23.10934,0.30000000000000004,16.2,88.0,,,,,,,,,,,,,,,
2020-06-14 19:00:00,1,0,13.29,46.85,9.7,149.68,0.48,7.26,19.08,-0.5601482558983211,-0.21502076972718026,1.0,1022.2,393.6658,31.41786,0.30000000000000004,16.2,87.0,,,,,,,,,,,,,,,
2020-06-14 20:00:00,1,0,13.97,46.91,8.67,149.47,0.48,7.0,18.4,0.3970184606565288,0.04874773736205899,1.1,1022.1,396.0158,7.971116,0.30000000000000004,16.0,90.0,,,,,,,,,,,,,,,
2020-06-14 21:00:00,1,0,13.42,46.78,8.0,148.97,0.48,7.25,19.07,0.895069705831446,0.09407561694088813,2.9,1021.7,390.3426,1.815061,0.30000000000000004,15.6,87.0,,,,,,,,,,,,,,,
